Method_Name,Method_Type
restrictParameter,others
isTruthy,assertion
nextPreciserScopeKnowingConditionOutcome,assertion
declareNameInScope,others
testClosureFunction,others
getNativeAllType,accessor
getNativeNoObjectType,accessor
getNativeNumberStringBooleanType,accessor
getNativeValueTypes,accessor
getNativeNullType,accessor
getNativeVoidType,accessor
getNativeUnknownType,accessor
getNativeCheckedUnknownType,accessor
createEntryLattice,builder
validateUsage,others
maybeRewriteClassDefinition,others
isContainedInGoogDefineClass,assertion
extractClassDefinition,others
rewriteGoogDefineClass,others
isNullOrUndefined,assertion
validateObjLit,others
extractProperty,others
srcref,others
maybeDetach,others
objectLitToList,assertion
reportErrorOnContext,others
declaration,others
mergeJsDocFor,others
fixupSrcref,others
isCast,assertion
setLength,accessor
fixupFreeCall,others
removeChildren,others
addChildrenAfter,others
copyFrom,others
removeExport,others
getBlockDescription,accessor
recordBlockDescription,others
recordSuppressions,others
recordDeprecated,others
recordDeprecationReason,others
recordAbstract,others
recordConstancy,others
recordExport,others
recordNgInject,others
makesUnrestricted,builder
recordUnrestricted,others
makesDicts,builder
recordDict,others
recordStruct,others
usesImplicitMatch,others
recordImplicitMatch,others
recordInterface,others
getSuperclassFor,accessor
recordExtendedInterface,others
recordConstructor,others
recordBaseType,accessor
recordImplementedInterface,others
getTemplateTypes,accessor
recordTemplateTypeName,others
enableRunTypeCheckAfterProcessing,others
testRewrite,others
testRewriteError,others
testRewriteWarning,others
toStringHelper,others
newNamedExport,others
addLast,others
removeFirst,others
getBinaryModuleNamespace,accessor
getBinaryNamespace,accessor
isGoogModuleFile,assertion
checkAndSetStrictModeDirective,accessor
preprocessExportDeclaration,others
recordModuleBody,others
recordGoogModule,others
recordGoogDeclareLegacyNamespace,others
recordGoogProvide,others
recordGoogRequire,others
recordGoogRequireType,others
recordGoogForwardDeclare,others
recordGoogModuleGet,accessor
isTopLevel,assertion
recordTopLevelClassOrFunctionName,others
recordTopLevelVarNames,others
isExportPropertyAssignment,assertion
recordExportsPropertyAssignment,others
maybeRecordExportDeclaration,others
popScript,others
isFromTypeSummary,assertion
pushScript,others
updateModuleBodyEarly,others
updateGoogModule,others
updateGoogDeclareLegacyNamespace,others
updateGoogRequire,others
updateGoogForwardDeclare,others
updateExportsPropertyAssignment,others
rewriteJsdoc,others
updateModuleBody,others
maybeUpdateTopLevelName,others
maybeUpdateExportDeclaration,others
maybeUpdateExportNameRef,others
safeSetString,accessor
maybeAddAliasToSymbolTable,others
rewriteIfClosureNamespaceRef,others
containsModule,others
getExportedNamespace,accessor
removeAll,others
createAstFactory,builder
reportUnrecognizedRequires,others
hasHaltingErrors,others
declareSyntheticExterns,others
forEach,others
isNameInGlobalScope,assertion
getSynthesizedExternsInput,accessor
isAssignTarget,accessor
toModuleContentsPrefix,others
updateLegacyScriptNamespacesAndPrefixes,others
maybeSplitMultiVar,others
getLocalName,accessor
newDefaultExport,others
hasInlinableName,others
recordExportToInline,others
removeFirstChildScript,others
exportTheEmptyBinaryNamespaceAt,others
isLegacyModule,assertion
getExportedNamespaceOrScript,accessor
recordNameToInline,others
maybeWarnForInvalidDestructuring,others
getGoogModuleNamespaceType,accessor
safeSetMaybeQualifiedString,accessor
markConstAndCopyJsDoc,others
maybeUpdateExportDeclToNode,others
declareGlobalVariable,others
maybeUpdateExportObjectLiteral,others
tryMergeBlock,others
getExportPostfix,accessor
addChildScript,others
addFirst,others
peekFirst,others
markConst,others
isUseStrict,assertion
setUseStrict,accessor
getEnclosingChangeScopeRoot,accessor
safeSetStringIfDeclaration,accessor
getDeclarationFromName,accessor
updateSourceInfoForExportedTopLevelVariable,others
removeName,others
replaceDeclarationChild,others
isTypedefTarget,accessor
addReference,others
getCurrentScript,accessor
testExternChanges,others
disableCompareAsTree,assertion
findPreorder,others
getAssociatedProps,accessor
isInvalidated,assertion
getClusters,accessor
createForTesting,builder
associate,others
propagateFromSrcToDest,others
invalidate,others
wellKnownProperty,others
toImmutableSet,accessor
areAssociated,others
traverseEdge,others
getVarIndex,accessor
setLifeCycleStage,accessor
getAllVarsDeclaredInFunction,accessor
getScopeCreator,accessor
getAllVariablesInOrder,accessor
shouldOptimizeScope,others
markAllParametersEscaped,others
analyze,others
computeVariableNamesInterferenceGraph,others
getEscapedLocals,accessor
getAllVariables,accessor
isLhsByDestructuring,assertion
makeDeclarationVar,builder
removeVarDeclaration,others
setAll,accessor
isInMultipleLvalueDecl,assertion
isImplicitReturn,assertion
getIn,accessor
getOut,accessor
check,others
setCrossingVariables,accessor
isParam,assertion
connectIfNotFound,others
getEnclosingNode,accessor
newExpr,others
isVanillaFor,assertion
removeChild,others
isUninitializedLetNameInLoopBody,assertion
createUndefinedValue,builder
isWithinLoop,assertion
isEnteringNewCfgNode,assertion
shouldVisit,assertion
isAssignTo,assertion
isReadFrom,assertion
isParamList,assertion
inFunction,others
maybeEndStatement,others
isWordChar,assertion
getLastChar,accessor
maybeInsertSpace,others
startNewLine,others
maybeCutLine,others
maybeLineBreak,others
appendBlockStart,others
endLine,others
endBlock,others
appendBlockEnd,others
endStatement,others
isInTemplateLiteral,assertion
isLetter,assertion
appendOp,others
isPositive,assertion
addConstant,others
isLetterOrDigit,assertion
getOutputCharset,accessor
getPreserveNonJSDocComments,accessor
shouldQuoteKeywordProperties,others
getUseOriginalNamesInOutput,accessor
getOutputFeatureSet,accessor
continueProcessing,others
getNonJSDocComment,accessor
isTrailing,assertion
addNonJsDoc_nonTrailing,others
opToStr,others
precedence,others
getContextForNoInOperator,accessor
atArrowFunctionBody,others
addExpr,others
addOp,others
unrollBinaryOperator,others
startSourceMapping,others
addList,assertion
addIdentifier,others
maybeAddOptional,others
maybeAddTypeDecl,others
addArrayList,assertion
has,others
addNumber,others
opToStrNoFail,others
regexpEscape,others
addArrowFunction,others
processEnd,others
listSeparator,assertion
maybeAddGenericTypes,others
getProp,accessor
endClass,others
beginBlock,others
maybeAddAccessibilityModifier,others
isMemberVariableDef,assertion
isLatin,assertion
getSimpleNumber,accessor
addJsString,others
notePreferredLineBreak,others
breakAfterBlockFor,others
addNonEmptyStatement,others
getContextForNonEmptyExpression,accessor
addGetpropIdentifier,accessor
isKeyword,assertion
isIndirectEval,assertion
isNormalOrOptChainGet,accessor
addInvocationTarget,accessor
isYieldAll,assertion
shouldPreserveExtras,others
addStringKey,others
isObjLitProperty,assertion
isSpread,assertion
hasTrailingComma,others
optionalListSeparator,assertion
addObjectPattern,others
addAllSiblings,others
addCaseBody,others
beginTemplateLit,others
escapeUnrecognizedCharacters,others
beginTemplateLitSub,others
endTemplateLitSub,others
endTemplateLit,others
addNonJsDoctrailing,others
endSourceMapping,others
identifierEscape,others
isBinaryOperator,assertion
isUnaryOperator,assertion
isUpdateOperator,assertion
isHook,assertion
isFirstChild,assertion
arrowFunctionNeedsParens,others
getContextForArrowFunctionBody,accessor
endFunction,others
getDeclaredTypeExpression,accessor
isSimpleNumber,assertion
getNonEmptyChildCount,accessor
getFirstNonEmptyChild,accessor
isBlockDeclOrDo,assertion
opRequiresParentheses,others
inForInInitClause,others
isFirstOperandOfExponentiationExpression,assertion
isLogicalANDorLogicalORChildOfNullishCoalesce,assertion
isNullishCoalesceChildOfLogicalANDorLogicalOR,assertion
isNullishCoalesce,assertion
beginCaseBody,others
endCaseBody,others
getCommentString,accessor
isEndingAsLineComment,assertion
isInline,assertion
jsString,others
strEscape,others
regionMatches,others
canEncode,others
appendHexJavaScriptRepresentation,others
getCurrentLineIndex,accessor
getCurrentCharIndex,accessor
computeLineLengths,others
addMapping,others
adjustEndPosition,others
convertPositionAfterLineCut,others
getLine,accessor
getColumn,accessor
getNumberFromSource,accessor
hasFinally,others
getTryForCatch,accessor
insert,others
reportLineCut,others
endFile,others
isPrettyPrint,assertion
fromOptions,others
getCodeGenerator,accessor
tagAsTypeSummary,others
tagAsStrict,others
generateSourceMap,others
setCompilerOptions,accessor
newCompilerOptions,others
setPreferLineBreakAtEndOfFile,accessor
assertPrettyPrint,assertion
constructVarDeclarationWithType,others
setDeclaredTypeExpression,accessor
namedType,others
setIsArrowFunction,accessor
arrayType,others
parameterizedType,others
assertPrintSame,assertion
assertPrint,assertion
assertPrettyPrintSame,assertion
setTrailingComma,accessor
assertPrettyPrintNode,assertion
assertPrintNode,assertion
assertLineBreak,assertion
parsePrint,others
setLineBreak,accessor
setLineLengthThreshold,accessor
assertLineBreakAtEndOfFile,assertion
assertTypeAnnotations,assertion
printNode,others
assertLineLength,assertion
testReparse,others
assertPrintNumber,assertion
newNumber,others
defaultBuilder,builder
getInstance,accessor
disableThreads,assertion
checkWithOriginalName,others
skipAllCompilerPasses,others
setUseOriginalNamesInOutput,accessor
setOutputCharset,accessor
setPreserveNonJSDocComments,accessor
checkUnexpectedErrorsOrWarnings,others
prettyPrintNode,others
compare,others
findFirstNode,others
findClassDefinition,others
findNodesAllowEmpty,others
findNodesNonEmpty,others
setParamIndex,accessor
autoBuild,builder
getFunctionName,accessor
getClosurePrimitive,accessor
getParamIndex,accessor
toImmutableMap,others
identity,others
isConstantKey,assertion
isClassFactoryCall,assertion
extractIsModuleFile,assertion
extractClassNameIfProvide,others
getExportPropertyFunction,accessor
getExportSymbolFunction,accessor
getAbstractMethodName,accessor
applySingletonGetter,accessor
isInlinableFunction,assertion
getDelegateRelationship,accessor
applyDelegateRelationship,others
getDelegateSuperclassName,accessor
checkForCallingConventionDefinitions,others
defineDelegateProxyPrototypeProperties,others
restrictByNotNullOrUndefined,others
isRecursiveFunction,assertion
copyNameAnnotations,others
isHoistedFunctionDeclaration,assertion
containsName,others
addEs6ModulePass,others
enableProcessCommonJsModules,others
setWebpackModulesById,accessor
setupModuleExportsOnly,accessor
applyCollapses,others
addChildrenToBack,others
setClosureAssert,accessor
isUnion,assertion
getUnionElements,accessor
getId,accessor
getDebugInfo,accessor
isClosureAssert,assertion
getOwnProperties,accessor
setPrototypes,accessor
setInstanceColors,accessor
buildInternal,builder
getBoxId,accessor
registerPropertyUse,assertion
handleObjectLit,others
handleCall,others
handleClass,others
handleObjectPattern,others
handleFunction,others
traverseObjectlitLike,others
handlePropertyReflectorCall,others
handleObjectDefineProperties,others
getUseSites,accessor
registerOriginalNameType,assertion
getOriginalNameClusterRep,accessor
getLabelledColor,accessor
collectProperties,others
assertThatUsesOf,assertion
getLabelledColors,accessor
toMultimap,others
getPropertyIndex,accessor
createColorGraphNode,builder
addInternal,others
findAll,others
connectSourceToDest,others
getDisambiguationSupertypes,accessor
isConnectedInDirection,assertion
createBuilder,builder
createBuilderIncludingCode,builder
assertThatResultAsTable,assertion
colorWithName,others
addStub,others
getInEdges,accessor
getEdges,accessor
nameOf,others
setValue,accessor
transforming,others
simplifyColor,others
subtractNullOrVoid,others
createSampleColorGraphNodesForDeterminismTest,builder
referenceEquality,others
fromBytesAt,others
newHasher,others
putLong,others
farmHashFingerprint64,others
codePointAt,others
fromUnsigned,others
assertEqualsAndRelatedMethods,assertion
assertNotEqualsAndRelatedMethods,assertion
fromBytes,others
bytes,others
asByteString,others
getPoolOffset,accessor
isAxiomatic,assertion
trimOffset,accessor
addShard,others
identical,others
getDefaultInstance,accessor
createTrimmedOffsetToId,accessor
hasDebugInfo,others
getInvolvedColorList,accessor
addMismatchLocation,assertion
getSourceRef,accessor
getTypeCount,accessor
checkWellFormed,others
containsRow,others
rowKeySet,accessor
lookupOrReconcileColor,others
setNativeColor,accessor
getDisambiguationEdgesList,accessor
addDisambiguationEdge,assertion
validatePointer,others
getSubtype,accessor
getSupertype,accessor
getKindCase,accessor
reconcileObjectProtos,others
reconcileUnionProtos,others
removeLast,others
hasObject,others
getObject,accessor
getInstanceTypeList,accessor
getClosureAssert,accessor
forBoolean,others
getMarkedConstructor,accessor
getIsInvalidating,accessor
getPrototypeList,accessor
getOwnPropertyCount,accessor
getOwnProperty,accessor
hasUnion,others
getUnion,accessor
untrimOffset,accessor
fromOnlyShard,others
primitiveTypePointer,others
copyFromUtf8,others
poolPointer,others
getOnlyShard,accessor
createObjectColorBuilder,builder
singleObjectPool,others
getNumber,accessor
linkedHashKeys,others
assertAbout,assertion
colors,others
isNotNull,assertion
actualNonNull,others
isPrimitive,assertion
createUnionSettingBoolProps,accessor
isActive,assertion
shouldTraverse,others
enterScope,others
exitScope,others
shouldTraverseIfActive,others
visitOrMaybeActivate,assertion
enterScopeIfActive,others
exitScopeIfActive,others
getIgnoring,accessor
getVisited,accessor
getShouldTraversed,accessor
ignore,others
createStringTests,builder
getTraversal,accessor
createPostOrderAlphabet,builder
checkResults,others
getVisitedScopes,accessor
synchronizedList,assertion
parseArgument,others
fromString,others
setUsageWidth,accessor
printCategoryUsage,others
printStringLineWrapped,others
write,others
printUsage,others
hidden,others
find,others
findJsFiles,others
singletonList,assertion
splitPipeParts,others
getParameter,accessor
addValue,others
isMultiValued,assertion
asFieldSetter,accessor
asAnnotatedElement,others
initConfigFromFlags,others
group,others
processFlagFile,others
reportError,others
newBufferedReader,others
processArgs,others
processFlagFiles,others
getMixedJsSources,accessor
getSourceMapLocationMappings,accessor
getSourceMapInputs,accessor
fromFlags,others
printShortUsageAfterErrors,others
getCommandLineConfig,accessor
setPrintVersion,accessor
setContinueSavedCompilationFileName,accessor
setSaveCompilationStateToFilename,accessor
fromFile,others
setExtraAnnotationNames,accessor
setDebugOptionsForCompilationLevel,accessor
setNumParallelThreads,accessor
setEnvironment,accessor
setOutputJs,accessor
setIncrementalChecks,accessor
setWrappedOutputOptimizations,accessor
setTypedAstOutputFile,accessor
applyToOptions,others
setChromePass,accessor
setJ2clPass,accessor
setPreventLibraryInjection,accessor
getLanguageIn,accessor
setConformanceConfigs,accessor
loadConformanceConfigs,others
setPrintSourceAfterEachPass,accessor
setTracerMode,accessor
getPackageJsonEntryNames,accessor
setPackageJsonEntryNames,accessor
setInstrumentForCoverageOption,accessor
setProductionInstrumentationArrayName,accessor
setAllowDynamicImport,accessor
setDynamicImportAlias,accessor
setAssumeStaticInheritanceIsNotUsed,accessor
setExtractPrototypeMemberDeclarations,accessor
getBrowserResolverPrefixReplacements,accessor
getBundler,accessor
getBuiltinExterns,accessor
getEnvironment,accessor
loadConformanceConfig,others
isDirectory,assertion
matchPaths,others
getPathMatcher,accessor
walkFileTree,others
setLevel,accessor
shouldRunCompiler,others
createTempDirectory,builder
writeLinesToFile,others
createStringArray,builder
readAllBytes,others
toPath,others
setFilename,accessor
createCommandLineRunner,builder
toByteArray,others
getExternsForTesting,accessor
getInputsForTesting,accessor
pruneLegacyForEntryPoints,others
createZipFile,builder
compileFiles,others
createJsFile,builder
compileJsFiles,others
renameTo,others
getParentFile,accessor
createTempDir,builder
listFiles,assertion
createSymbolicLink,builder
createTempFile,builder
getAbsolutePath,accessor
getFilename,accessor
getBytes,accessor
exists,assertion
getLast,accessor
putNextEntry,others
setupFlags,accessor
compileArgs,others
getFlag,accessor
assertError,assertion
ofInstance,others
enableTestMode,others
applyBasicCompilationOptions,others
applySafeCompilationOptions,others
applyFullCompilationOptions,others
setInlineVariables,accessor
setInlineFunctions,accessor
setAssumeClosuresOnlyCaptureReferences,accessor
setFoldConstants,accessor
setCoalesceVariableNames,accessor
setDeadAssignmentElimination,accessor
setCollapseVariableDeclarations,accessor
setRemoveDeadCode,accessor
setOptimizeArgumentsArray,accessor
setRemoveUnusedVariables,accessor
setProtectHiddenSideEffects,accessor
setConvertToDottedProperties,accessor
setLabelRenaming,accessor
setCollapseObjectLiterals,accessor
setRemoveClosureAsserts,accessor
setRemoveAbstractMethods,accessor
setReserveRawExports,accessor
setRemoveUnusedPrototypeProperties,accessor
setCollapseAnonymousFunctions,accessor
setRewriteFunctionExpressions,accessor
setComputeFunctionSideEffects,accessor
setCrossChunkCodeMotion,accessor
setCrossChunkMethodMotion,accessor
setDevirtualizeMethods,accessor
setOptimizeCalls,accessor
setOptimizeESClassConstructors,accessor
setInlineProperties,accessor
setUseTypesForLocalOptimization,accessor
comparing,others
diagGroupWarningInfo,others
setShouldUnsafelyPreserveTypesForDebugging,accessor
setCheckSuspiciousCode,accessor
setAliasStringsMode,accessor
getAliasStringsMode,accessor
shouldAmbiguateProperties,others
getCollapseObjectLiterals,accessor
shouldRunCrossChunkCodeMotion,others
shouldRunCrossChunkMethodMotion,others
shouldDisambiguateProperties,assertion
getInlineFunctionsLevel,accessor
getOptimizeESClassConstructors,accessor
shouldUseTypesForLocalOptimization,accessor
getPropertyRenaming,accessor
setRewriteGlobalDeclarationsForTryCatchWrapping,accessor
shouldExportLocalPropertyDefinitions,others
setSyntheticBlockStartMarker,accessor
setSyntheticBlockEndMarker,accessor
forOldRhino,others
createCompilerExecutor,builder
getFileSeperator,accessor
addChangeHandler,others
shouldColorizeErrorOutput,others
toFormatter,others
setFeatureSet,accessor
createMessageFormatter,builder
getExtraReportGenerators,accessor
reconcileOptionsWithGuards,others
isTypecheckingEnabled,assertion
setUseTypesForOptimization,accessor
emptyIterator,others
initWarningsGuard,others
getWarningsGuard,accessor
setPrintConfig,accessor
isCheckingMissingOverrideTypes,assertion
logToFile,others
getAllInputs,accessor
shouldSkipUnsupportedPasses,others
enables,others
disables,assertion
initTypedAstFilesystem,others
deserializeFullAst,others
getFilesystem,accessor
getExternProperties,accessor
deserializeRuntimeLibraries,others
addFilesToSourceMap,others
checkFirstModule,others
getDependentChunk,accessor
fillEmptyModules,others
getInputCount,accessor
initBasedOnOptions,others
initInputsByIdMap,others
initAST,others
toGraphvizGraph,others
setPrefixMappings,accessor
setSourceFileMapping,accessor
addSourceMapSourceFiles,others
createFillFileName,builder
setCompiler,accessor
putCompilerInput,others
allowsZoneJsWithAsyncFunctionsInOutput,others
newTracer,others
stopTracer,others
runInCompilerThread,others
performChecks,others
getChunkByName,accessor
shouldOptimize,others
performTranspilationAndOptimizations,others
performFinalizations,others
setTimeout,accessor
getTracerMode,accessor
whitespaceOnlyPasses,others
needsTranspilationFrom,others
transpileAndDontCheck,others
performPostCompilationTasksInternal,others
runValidityCheck,others
setProgress,accessor
getTracerOutput,accessor
outputTracerReport,others
newOutputStream,others
getInstrumentForCoverageOption,accessor
instrumentForCoverageInternal,others
getProductionInstrumentationArrayName,accessor
parseForCompilationInternal,others
preprocess,others
maybeSetTracker,accessor
finest,others
getAstRoot,accessor
createPassConfigInternal,builder
runCustomPasses,others
setValidityCheck,accessor
getCheckDeterminism,accessor
setPrintAstHashcodes,accessor
createPhaseOptimizer,builder
getProgress,accessor
consume,others
beforePass,others
afterPass,others
maybePrintSourceAfterEachPass,others
getCurrentJsSource,accessor
createOrReopenIndexedLog,builder
getTopLevelStatements,accessor
hasCodeChanged,others
recordPassStart,others
stop,others
recordPassStop,others
nextUniqueNameId,others
isEquivalentToTyped,assertion
isEquivalentTo,assertion
addScopes,others
getAllMemoizedScopes,accessor
addSymbolsFrom,others
findScopes,others
ensureDefaultPassConfig,others
fillNamespaceReferences,others
fillPropertyScopes,others
fillThisReferences,assertion
fillPropertySymbols,others
fillSuperReferences,others
fillJSDocInfo,others
fillSymbolVisibility,assertion
fillGoogProvideModuleRequires,others
removeGeneratedSymbols,others
getTypeValidator,accessor
setShouldTraverseScriptPredicate,accessor
getCodeChangeHandler,accessor
processJsonInputs,others
getPathEscaper,accessor
processAMDModules,others
initializeModuleLoader,others
getDependencyOptions,accessor
findModulesFromEntryPoints,others
parsePotentialModules,others
getKnownProvides,accessor
toModuleName,others
getKnownRequiredSymbols,accessor
setJsModuleType,accessor
setErrorHandler,accessor
orderInputs,others
isExternExportsEnabled,assertion
createWithAnnotationChecks,builder
setIsExtern,accessor
maybeDoThreadedParsing,others
markExterns,others
getProvides,accessor
forwardDeclareType,others
manageDependencies,others
hoistExterns,assertion
hoistNoCompileFiles,assertion
repartitionInputs,others
forFile,others
newHashSet,accessor
findModulesFromInput,others
getJsModuleType,accessor
concat,others
getRequiredSymbols,accessor
getDynamicRequires,accessor
getTypeRequires,accessor
hoistIfExtern,assertion
getHasExternsAnnotation,accessor
getHasNoCompileAnnotation,accessor
rebuildInputsFromModules,builder
getPackageJsonMainEntries,accessor
getRequires,accessor
parseCodeHelper,others
mapWithIndex,others
toList,assertion
shouldPrintExterns,others
quoteReplacement,others
addLicense,others
setStartingPosition,accessor
getLineIndex,accessor
getColumnIndex,accessor
setTagAsTypeSummary,accessor
shouldGenerateTypedExterns,others
setTagAsStrict,accessor
shouldEmitUseStrict,others
getCfg,accessor
getSince,accessor
mark,others
hasScopeChanged,others
recordChange,others
notifyChangeHandlers,others
setDeleted,accessor
getChangeScopeForNode,accessor
reportChange,others
getParserConfigLanguageMode,accessor
expectStrictModeInput,others
isParseJsDocDocumentation,assertion
canContinueAfterErrors,others
level,others
isOn,assertion
getOriginalSourcesContent,accessor
getOriginalSources,accessor
getRelativePath,accessor
getOriginalPath,accessor
addSourceFile,others
getMappingForLine,accessor
getOriginalFile,accessor
resolveSibling,others
toBuilder,builder
getColumnPosition,accessor
getLines,accessor
getRegion,accessor
checkNotModule,others
unmodifiableMap,others
unmodifiableList,assertion
getInputsInOrder,accessor
getExternsInOrder,accessor
updateGlobalVarReferences,others
getIdName,accessor
setModule,accessor
removeSyntheticCodeInput,others
loadTextResource,others
parseSyntheticCode,others
ensureLibraryInjected,others
getNodeForCodeInsertion,accessor
mapJSModulesToInputIds,others
writeObject,others
addLocaleDataToAST,others
getLocaleSubstitutionData,accessor
createFromOutputStream,builder
readObject,others
getAllFiles,accessor
setLocaleSubstitutionData,accessor
reconstituteLocaleDataFromAST,others
updateAfterDeserialize,others
code,others
getTranformationName,accessor
formatError,others
getRuntime,accessor
addRuntime,others
transformed,others
throwIfUnchecked,others
clearAst,others
getDependencyInfo,accessor
asSymbolList,assertion
getKnownRequires,accessor
generateDependencyInfo,others
getErrorManager,accessor
setModuleLoader,accessor
getModuleLoader,accessor
visitTree,assertion
isNoCompile,assertion
visitSubtree,assertion
version,others
googRequireSymbol,others
visitEs6ModuleName,assertion
isExportFrom,assertion
isNamespaceDecl,assertion
isImport,assertion
resolveJsModule,others
es6Import,others
toCharArray,others
absent,others
setDependentValuesFromYear,accessor
getYear,accessor
validateBrowserFeaturesetYearOption,accessor
setYear,accessor
setDefineToNumberLiteral,accessor
none,others
loadGlobalConformance,others
shouldRewriteModules,others
booleanNode,others
booleanValue,others
numberNode,others
doubleValue,others
mustRunChecks,others
addGuard,others
isDefaultStrict,assertion
isPresent,assertion
shouldRunReplaceMessagesForChrome,others
setCssRenamingSkiplist,accessor
getAliasTransformationHandler,accessor
assumeStrictThis,assertion
getConformanceConfigs,accessor
getDefineReplacements,accessor
preservesDetailedSourceInfo,others
getTweakProcessing,accessor
setItem,accessor
defaultWriteObject,others
defaultReadObject,others
assertEquivalent,assertion
serialize,others
deserialize,others
getConformanceRemoveRegexFromPath,accessor
setPrintExterns,accessor
sourcemap,others
getSourceMapping,accessor
getSourceLine,accessor
mkdir,others
getIdentifier,accessor
createNewFlagBasedOptions,builder
setPrintInputDelimiter,accessor
assertDefineOverrides,assertion
assertCreateDefinesThrowsException,builder
hasOutput,others
getErrorLevel,accessor
setSkipUnsupportedPasses,accessor
addCustomPass,others
setLocale,accessor
getAdditionalReplacements,accessor
assertExternIndex,assertion
setAssumeForwardDeclaredForMissingTypes,accessor
getSavedCompilerState,accessor
restoreCompilerState,others
setMessageBundle,accessor
runJ2clPasses,others
setRunJ2clPasses,accessor
getChangedScopeNodesForPass,accessor
getDeletedScopeNodesForPass,accessor
addIndexProvider,others
shuffle,others
weakSourcesModulesHelper,others
gc,others
runFinalization,others
getProto,accessor
getInputsById,accessor
setCheckMissingOverrideTypes,accessor
setDebugLogDirectoryOn,accessor
getTypes,accessor
enableMultistageCompilation,assertion
hasGetterOrSetter,accessor
testInternal,others
createSources,builder
validateRoot,others
getNumRepetitions,accessor
transpileToEs5,others
createTypeCheck,builder
multistageSerializeAndDeserialize,assertion
normalizeActualCode,others
updateAccessorSummary,others
getProcessor,accessor
verifyAccessorSummary,others
parseExpectedJs,others
validateSourceLocation,others
isEquivalentWithSideEffectsTo,assertion
createPrettyPrinter,builder
isInSyntheticScript,assertion
addTranspilationRuntimeLibraries,others
addRewritePolyfillPass,others
addEarlyOptimizationTranspilationPasses,others
getScriptNode,accessor
gather,others
maybeCreateSources,builder
testExternChangesInternal,others
findQualifiedNameNodes,others
visitPostOrder,assertion
fromSources,others
setKind,accessor
formatDiff,others
removeChangeHandler,others
initializeNewCompiler,others
getDefaultOptions,accessor
parseLanguageMode,others
equalsIgnoreCase,others
findExternFiles,others
findSourceFiles,others
isStale,assertion
flushSourceMap,others
writeResult,others
convertEntryPointParameters,others
convertPropertiesMap,others
convertDefineParameters,others
getLevel,accessor
getGroup,accessor
setSourceMapFormat,accessor
setDefine,accessor
getProject,accessor
getErrorFormat,accessor
findJavaScriptFiles,others
getFile,accessor
fromPath,others
lastModified,others
getLastModifiedTime,accessor
getFiles,accessor
getDir,accessor
list,assertion
getTime,accessor
getPriority,accessor
addGuards,others
descendingSet,accessor
unmodifiableSortedSet,accessor
processInherits,others
copyStaticMembers,others
copyDeclarations,others
isOverriden,assertion
isBefore,assertion
addStaticMember,others
visitDefinedPropertiesCall,assertion
visitVariableDeclaration,assertion
visitAssign,assertion
visitGetProp,accessor
visitFunctionClassDef,assertion
isReferenceToClass,assertion
getObjectDefinedPropertiesKeys,accessor
setAlias,accessor
annotations,others
setLanguageMode,accessor
setAnnotations,accessor
buildAnnotations,builder
getConformanceErrors,accessor
testConformanceAllowlister,assertion
getViolatingNodes,accessor
getViolatingPaths,accessor
runChecks,others
setConformanceConfig,accessor
setPassConfig,accessor
getChecks,accessor
createTsAllowlist,builder
buildPattern,builder
getPrefixList,accessor
getRegexpList,accessor
hasErrorMessage,others
getErrorMessage,accessor
getConfigFileCount,accessor
getConfigFileList,accessor
getSeverity,accessor
getWhitelistEntryList,accessor
getAllowlistEntryList,accessor
tsIsAllowlisted,assertion
getWhitelistList,accessor
getWhitelistRegexpList,accessor
getAllowlistList,accessor
getAllowlistRegexpList,accessor
getOnlyApplyToCount,accessor
getOnlyApplyToRegexpCount,accessor
getOnlyApplyToList,accessor
getOnlyApplyToRegexpList,accessor
getReportLooseTypeViolations,accessor
getTypeMatchingStrategy,accessor
checkConformance,others
findAllowListForPath,assertion
fromNullable,others
getValueList,accessor
isUnknown,assertion
isBottom,assertion
getUnionMembers,accessor
getGlobalType,accessor
isAssertionCall,assertion
isCallTarget,accessor
isRootOfQualifiedNameGlobal,assertion
isSomeCompileTimeConstStringValue,assertion
getClassFromDeclarationName,accessor
getPropertyFromDeclarationName,accessor
extractName,others
extractType,others
matchTypes,others
getOwnerFunction,accessor
getRawType,accessor
isSubtypeWithoutStructuralTyping,assertion
matchesPrototype,others
validateParameterList,assertion
validateThis,assertion
acceptsArguments,others
getNameFromValue,accessor
getTypeFromValue,accessor
evaluateTypeString,others
removeTypeDecl,others
matchesProp,others
isLooseType,accessor
isLooseMatch,assertion
hasJavaClass,others
createRule,builder
getRuleClass,accessor
getJavaClass,accessor
getRuleConstructor,accessor
newInstance,others
getConstructors,accessor
getParameterTypes,accessor
isSupertypeOf,assertion
isForOf,assertion
isForAwaitOf,assertion
isThrow,assertion
isKnown,assertion
invalidDeref,others
isAllowlistedType,assertion
newIdentityHashSet,accessor
isTypeImmediatelyTightened,assertion
isKnownThis,assertion
isUsed,assertion
isExplicitlyUnknown,assertion
isTypeInferred,assertion
isCheckablePropertySource,assertion
isDeclaredUnknown,assertion
isTop,assertion
isClassType,assertion
getPropertyJSDocInfo,accessor
getNonConformingPart,accessor
isAllowlisted,assertion
getSyntheticCodeInputId,accessor
isAllowlistedName,assertion
isModuleContent,assertion
isModuleExport,assertion
hasFileOverview,others
hasEnhance,others
getEnhance,accessor
checkCreateElement,builder
isCreateDomCall,builder
