Method_Name,Method_Type
getCurrentRevisionId,accessor
getBaseBookmarks,accessor
getBranchedFromMasterRevisionId,accessor
getBranchedFromMasterTS,accessor
getDiff,accessor
getPathsChangedInWorkingDirectory,accessor
promptForBuildSelection,accessor
getUserReport,accessor
getSourceControlInfo,accessor
getExtraFiles,accessor
getFileChangesIgnoredReport,accessor
isNoBuckCheckPresent,assertion
getLocalConfigs,accessor
toSet,accessor
addIfPresent,others
getRuleKeyLoggerLogFile,accessor
getMachineReadableLogFile,accessor
getRuleKeyDiagKeysFile,accessor
getRuleKeyDiagGraphFile,accessor
getConfigJsonFile,accessor
getTracePathsOfBuilds,accessor
setFileChangesIgnoredReport,accessor
setIncludedPaths,accessor
setBuildEnvironmentDescription,accessor
setUserReport,accessor
toOnceIterable,builder
submitReport,others
getCommandArgs,accessor
getMainConfigurationFile,accessor
sum,others
getSize,accessor
getPathForRelativeExistingPath,accessor
getReportMaxSizeBytes,accessor
confirm,others
getLocalConfigsContents,accessor
setUserLocalConfiguration,accessor
mapToLong,others
getTraceFile,accessor
setExtraInfo,accessor
transformAndConcat,accessor
setSourceControlInfo,accessor
getWatchmanDiagReport,accessor
setHighlightedBuildIds,accessor
asList,assertion
getDefaultConfigurationFiles,accessor
keyScope,others
setReflectively,accessor
pathKeyScope,others
setSourcePath,accessor
setAddsToRuleKey,accessor
setAction,accessor
setBuildRule,accessor
wrapperScope,others
containerScope,others
elementScope,others
setNonHashingSourcePath,accessor
setSingleValue,accessor
getSelectors,accessor
resolveSelector,others
handleSelector,others
getNullConditions,accessor
isReserved,assertion
getSelectable,accessor
updateConditions,others
refines,others
removeIf,others
hasDefaultCondition,others
getConditions,accessor
getNoMatchMessage,accessor
loadInclude,others
fromConfiguration,others
getPackageImplicitIncludes,accessor
findIncludeForBuildFile,accessor
loadExtension,others
getLoadPath,accessor
getBindings,accessor
getExtension,accessor
getSymbols,accessor
createForUnknownParseError,accessor
getImportString,accessor
getBasePath,accessor
createContainingLabel,builder
loadImplicitExtension,others
parseFile,others
getGlobber,accessor
createPackageContext,builder
getLoadedSymbols,accessor
createBuildFileEvaluationEnvironment,builder
getExtensionData,accessor
checkBuildSyntax,builder
getStatements,accessor
exec,others
getLoadedPaths,accessor
getParseResult,accessor
parseSkylarkFile,others
getFileKind,accessor
containsErrors,others
loadExtensions,others
getImports,accessor
toImportMap,builder
setSemantics,accessor
setImportedExtensions,accessor
getBuckBuildFileContextGlobals,accessor
setPhase,accessor
toLoadedPaths,builder
getRawConfig,accessor
createFromValidStrippedName,builder
createUnvalidated,builder
getLoadTransitiveClosure,accessor
readContent,others
asFragment,others
parseBuildFile,builder
getIfPresent,accessor
readSkylarkAST,others
getImportPath,accessor
getImport,accessor
getContainingLabel,accessor
loadIncludes,others
toIncludedPaths,builder
propagateRootCause,others
getRootCause,accessor
haveAST,others
lookupExtensionForImport,accessor
withImportString,others
setAST,accessor
getParentLabel,accessor
getAST,accessor
push,accessor
getDependenciesExtensionData,accessor
getDependencies,accessor
setGlobals,accessor
withLabel,others
invalidateExtension,others
execTopLevelStatement,others
kind,others
ensureExportedIfExportable,others
boundIdentifiers,others
getLHS,accessor
moduleLookup,others
isExported,assertion
export,others
addRule,others
peek,accessor
pop,accessor
maybeLoadAST,others
processExtensionDependencies,others
removeFirst,others
buildExtensionData,builder
isRelativeLoad,assertion
toPathFragment,builder
isMain,assertion
getProjectRoot,accessor
getCellRoots,accessor
setEventHandler,accessor
getBuckLoadContextGlobals,accessor
getKnownUserDefinedRuleTypes,accessor
getPackageIdentifier,accessor
addDependency,others
getSkylarkImport,accessor
getGlobals,accessor
getParseContext,accessor
recordReadConfigurationOption,others
getPackageContext,accessor
getBuildTargetSourcePathFilesystem,accessor
getArchiveSourcePath,accessor
getPathPrivateImpl,accessor
getResolvedPath,accessor
getDelegate,accessor
resolveDefaultBuildTargetSourcePath,accessor
getPathsPrivateImpl,accessor
getSourcePathNames,accessor
getSourcePathName,accessor
