Method_Name,Method_Type
infoOnly,others
addCheckedAction,others
newInstance,others
getSelectedActionPosition,accessor
setArguments,accessor
getArguments,accessor
checkSetId,accessor
enabled,others
multilineDescription,others
updateBackgroundPlayback,others
addQualityCategories,others
addVideoBufferCategory,others
addAudioDelayCategory,others
appendOptions,others
getVideoFormats,accessor
getAudioFormats,accessor
addCategoryInt,others
toFormat,accessor
isPreset,accessor
containsMedia,others
reloadPlayback,others
createVideoBufferCategory,builder
restartEngine,others
createAudioShiftCategory,builder
blockTop,others
setPlaybackMode,accessor
createVideoPresetsCategory,accessor
isAndroidTV,assertion
isPictureInPictureSupported,assertion
fromPresets,accessor
getVideoPresets,accessor
getDefaultVideoFormat,accessor
isLowQualityEnabled,assertion
enableLowQuality,others
createVideoBufferOption,builder
setVideoBufferType,accessor
range,others
buildCardView,builder
getStyledContext,accessor
getImageCardViewStyle,accessor
setCardType,accessor
setBackgroundResource,accessor
getStyleAttribute,accessor
getResourceId,accessor
getFraction,accessor
setAlpha,accessor
getSelectLevel,accessor
setOptionTitleText,accessor
setOptionValueText,accessor
setOptionIcon,accessor
isEmptyIntent,assertion
extractVoiceQuery,others
extractUri,others
getLastPathSegment,accessor
isValid,assertion
length,others
hasItem,others
runMultiMatcher,others
getStringExtra,accessor
getKeyMapping,accessor
translate,others
getDownTime,accessor
getEventTime,accessor
getMetaState,accessor
getDeviceId,accessor
getScanCode,accessor
getFlags,accessor
getSource,accessor
appendLanguageCategory,others
appendCountryCategory,others
getSupportedLocales,accessor
getPreferredLanguage,accessor
setPreferredLanguage,accessor
getSupportedCountries,accessor
getPreferredCountry,accessor
setPreferredCountry,accessor
checkDoubleBack,others
finishTheApp,assertion
dispatchKeyEvent,assertion
restore,others
addTop,others
startParentView,others
enableDoubleBackExit,others
properlyFinishTheApp,assertion
getDialogTitle,accessor
getDialogMessage,accessor
getEntries,accessor
getValues,accessor
getCharSequence,accessor
getCharSequenceArray,accessor
putCharSequence,others
putCharSequenceArray,others
putStringArray,others
setWindowAlignment,accessor
setFocusScrollStrategy,accessor
onCreateAdapter,builder
getAdapterPosition,accessor
callChangeListener,assertion
notifyDataSetChanged,accessor
onItemClick,others
getEntryValues,accessor
getWidgetView,accessor
appendManifest,others
getFirstSegmentNum,accessor
getPeriod,accessor
appendRepresentation,others
subList,assertion
getIndex,accessor
buildLoadingCardView,builder
setOnPreparedListener,accessor
setOnBufferingUpdateListener,accessor
onVideoReady,others
setLooping,accessor
setVideoURI,accessor
setRoot,accessor
register,assertion
setBridge,accessor
addMetadataListener,assertion
process,others
chainProcess,others
onRepeatModeClicked,others
onSuggestionItemClicked,others
onSuggestionItemLongClicked,others
onScrollEnd,others
onSubscribeClicked,others
onThumbsDownClicked,others
onThumbsUpClicked,others
onControlsShown,others
onDebugInfoClicked,others
initColorSchemes,others
enableCardTextAutoScroll,others
appendColorScheme,others
appendCardsStyle,others
appendCardTextScrollSpeed,others
appendChannelSortingCategory,others
appendPlaylistsCategoryStyle,assertion
appendScaleUI,others
appendVideoGridScale,others
enableCardAnimatedPreviews,others
isCardAnimatedPreviewsEnabled,assertion
enableCardMultilineTitle,others
isCardMultilineTitleEnabled,assertion
isCardTextAutoScrollEnabled,assertion
setCartTitleLinesNum,accessor
getCardTitleLinesNum,accessor
setChannelCategorySorting,accessor
setPlaylistsStyle,accessor
getColorSchemes,accessor
fromColorSchemes,others
setColorScheme,accessor
setUIScale,accessor
floatEquals,others
formatFloat,accessor
setCardTextScrollSpeed,accessor
getCardTextScrollSpeed,accessor
setVideoGridScale,accessor
enableUploadsOldLook,others
enableUploadsAutoLoad,others
onTextChanged,others
getSpeedFieldName,accessor
updateMarqueeSpeed,others
fixClippedTitle,others
fixThumbOverlapping,others
onBindRowViewHolder,others
updateQualityInfo,others
updateVisibility,assertion
onUnbindRowViewHolder,others
setDescriptionPresenter,accessor
setControlsVisibility,accessor
onVisibilityChange,assertion
onQualityInfoChanged,others
play,others
pause,others
isControlsVisible,assertion
onResults,others
getSearchTagsObserve,accessor
codecNameShort,others
getCodecWeight,accessor
myLooper,others
initDpi,others
initTheme,others
enable,others
dispatchGenericMotionEvent,assertion
dispatchTouchEvent,assertion
isFinishing,assertion
attachBaseContext,others
wrap,others
getSavedLocale,accessor
applyCustomConfig,others
makeActivityFullscreen,builder
disable,assertion
onConfigurationChanged,others
getMetrics,accessor
setTo,accessor
applySavedLocale,others
onPermissions,assertion
updateAdapter1,others
updateAdapter2,others
grid1OnItemSelected,others
isFocused,assertion
grid2OnItemSelected,others
showOrHideTitle1,others
showOrHideTitle2,others
setOnChildSelectedListener,accessor
getMainPresenter,accessor
getBackgroundManager,accessor
applyPendingUpdates,others
setOnItemViewLongPressedListener,accessor
isNew,assertion
freeze,others
restorePosition,others
getRowViewHolder,accessor
onVideoItemLongClicked,others
onVideoItemClicked,others
setBackgroundFrom,accessor
checkScrollEnd,others
notifyDataReady,others
removePadding,others
getSelectedPosition1,accessor
setSelectedPosition1,accessor
