Method_Name,Method_Type
variableTypeFix,others
toFile,builder
guavaFileWriterFix,others
nioFileWriterFix,others
toAppendMode,builder
appendCharset,accessor
refactoringTest,others
checkDeprecatedAnnotation,others
getAnnotationWithSimpleName,accessor
withinBugChecker,others
addModules,others
getMessageWithoutCheckName,accessor
linkTextForDiagnostic,accessor
isAbsolute,assertion
getImportsToRemove,accessor
importsHaveChanged,others
getStartPos,accessor
replaceChars,others
toAbsolutePath,builder
createDescriptionBasedDiff,builder
onDescribed,others
dummyDescription,others
createIgnoringOverlaps,builder
getLines,accessor
getDescription,accessor
setLinkUrl,accessor
diagnosticOnLine,others
diagnosticMessage,others
containsString,others
getColumnNumber,accessor
getDefault,accessor
appendValue,others
getSource,accessor
appendDescriptionOf,others
openStream,others
extractPatterns,others
hasItem,others
allErrors,others
newConcurrentHashSet,accessor
createUnstarted,builder
incrementAndGet,accessor
notifyStarted,others
decrementTasks,others
decrementAndGet,accessor
shutdown,others
notifyStopped,others
notifyFailed,others
limit,others
readFile,others
getRelevantFileName,accessor
submit,others
isGeneric,assertion
isDefinedInThisFile,assertion
isLowerCase,assertion
visibleAndReferToSameThing,assertion
splitToList,assertion
createFix,builder
isEnclosedBy,assertion
canHaveTypeUseAnnotations,others
findIdent,others
comparingInt,others
info,others
checkDistinctArgumentsWithFix,assertion
checkDistinctArguments,assertion
matchDivZero,others
f,others
latest,others
init,others
createResource,builder
openOutputStream,others
getElementsAnnotatedWith,accessor
fromElement,others
processingOver,others
cleanup,others
getFiler,accessor
usage,others
createDirectories,builder
readLines,others
